Entities,FPS,Frame Time (us)
11.0,0.0,535.2
16.0,1734.9666666666667,1122.7
21.0,1050.1,909.0333333333333
26.0,1132.8333333333333,661.1666666666666
31.0,1066.4666666666667,1077.2333333333333
36.0,1065.1333333333334,950.1666666666666
41.0,1060.1666666666667,956.8
46.0,1051.7666666666667,992.5333333333333
51.0,1044.6,999.4666666666667
56.0,1038.4,1007.0666666666667
61.0,1035.3333333333333,989.4666666666667
66.0,1032.0,998.7666666666667
71.0,1029.0666666666666,1000.1
76.0,1026.9333333333334,997.7333333333333
81.0,1025.0,997.5333333333333
86.0,1023.1333333333333,1001.1666666666666
91.0,1021.5666666666667,999.7333333333333
96.0,1020.2666666666667,998.9
101.0,1019.1333333333333,999.1
106.0,1018.2666666666667,995.9
111.0,1017.3,999.6666666666666
116.0,1016.5333333333333,998.1333333333333
121.0,1015.7333333333333,999.7
126.0,1015.2333333333333,996.7666666666667
131.0,1014.4666666666667,1001.2333333333333
136.0,1013.9666666666667,996.5666666666667
141.0,1013.4,999.1333333333333
146.0,1012.9333333333333,998.8666666666667
151.0,1012.5,1000.2
156.0,1012.1666666666666,996.4666666666667
161.0,1011.7666666666667,998.6666666666666
166.0,1011.4333333333333,998.9
171.0,1011.1,999.4666666666667
176.0,1010.6333333333333,1000.5
181.0,1010.3333333333334,997.8333333333334
186.0,1010.1333333333333,998.3666666666667
191.0,1009.8666666666667,1000.0666666666667
196.0,1009.5666666666667,997.5666666666667
201.0,1009.2333333333333,1001.2666666666667
206.0,1009.1333333333333,996.6
211.0,1008.9333333333333,998.8666666666667
216.0,1008.7333333333333,999.2666666666667
221.0,1008.5666666666667,998.8
226.0,1008.3666666666667,997.7333333333333
231.0,1008.2333333333333,999.3
236.0,1008.0333333333333,998.7666666666667
241.0,1007.9333333333333,998.9666666666667
246.0,1007.7666666666667,998.8666666666667
251.0,1007.6,999.6
256.0,1007.4333333333333,1002.4
261.0,1007.2,998.4
266.0,1007.1333333333333,996.0
271.0,1006.8333333333334,1002.6333333333333
276.0,1006.7666666666667,995.0
281.0,1006.6666666666666,999.9
286.0,1006.5,1000.1333333333333
291.0,1006.4333333333333,998.7
296.0,1006.2333333333333,998.9333333333333
301.0,1006.1666666666666,1000.1333333333333
306.0,1006.1666666666666,997.5333333333333
311.0,1006.0333333333333,999.9666666666667
316.0,1005.9666666666667,998.0
321.0,1005.8666666666667,999.2666666666667
326.0,1005.8666666666667,997.4666666666667
331.0,1005.8333333333334,997.4666666666667
336.0,1005.6,1000.1666666666666
341.0,1005.4666666666667,1001.2
346.0,1005.5,994.5333333333333
351.0,1005.4333333333333,1001.6666666666666
356.0,1005.4666666666667,995.8666666666667
361.0,1005.2666666666667,1000.7666666666667
366.0,1005.2,997.0333333333333
371.0,1005.1666666666666,999.1666666666666
376.0,1005.1666666666666,998.8
381.0,1005.1333333333333,999.8333333333334
386.0,1005.0666666666667,1000.7666666666667
391.0,1005.0666666666667,995.9333333333333
396.0,1004.9333333333333,998.9
401.0,1004.9,1001.5333333333333
406.0,1004.9,997.3333333333334
411.0,1004.9,997.8
416.0,1004.9,998.9
421.0,1004.8,998.8333333333334
426.0,1004.7666666666667,999.3333333333334
431.0,1004.5666666666667,1002.1
436.0,1004.5666666666667,999.9666666666667
441.0,1004.5666666666667,995.4
446.0,1004.4666666666667,1001.4333333333333
451.0,1004.4666666666667,998.7
456.0,1004.4666666666667,996.3666666666667
461.0,1004.3666666666667,998.4
466.0,1004.3,998.7
471.0,1004.2666666666667,999.9
476.0,1004.3,998.4666666666667
481.0,1004.1333333333333,998.9333333333333
486.0,1004.1333333333333,997.2333333333333
491.0,1004.1,1000.3666666666667
496.0,1004.0666666666667,999.6333333333333
501.0,1004.0333333333333,1000.7333333333333
506.0,1004.0333333333333,999.8666666666667
511.0,1003.9333333333333,1002.3666666666667
516.0,1003.8333333333334,1000.3666666666667
521.0,1003.8333333333334,999.4666666666667
526.0,1003.8,999.4
531.0,1003.7666666666667,1000.8333333333334
536.0,1003.7,1000.1
541.0,1003.5666666666667,1002.5333333333333
546.0,1003.5333333333333,1000.5
551.0,1003.3666666666667,1011.2
556.0,1003.3,1002.9
561.0,1003.1666666666666,1017.1
566.0,1003.1333333333333,1006.0333333333333
571.0,1002.9333333333333,1013.9
576.0,1002.7,1017.9333333333333
581.0,1002.4,1026.2333333333333
586.0,1002.2,1022.6333333333333
591.0,1002.0666666666667,1015.7333333333333
596.0,1001.8,1023.0
601.0,1001.4333333333333,1034.9333333333334
606.0,1001.2333333333333,1025.6
611.0,1000.9333333333333,1038.2333333333333
616.0,1000.3333333333334,1080.7666666666667
621.0,999.4666666666667,1102.5333333333333
626.0,998.5333333333333,1117.8
631.0,997.4666666666667,1134.6333333333334
636.0,996.5333333333333,1128.3333333333333
641.0,995.3666666666667,1141.3
646.0,994.1333333333333,1167.9333333333334
651.0,992.9,1167.7
656.0,991.6333333333333,1176.3333333333333
661.0,990.3333333333334,1196.0
666.0,988.8,1220.6666666666667
671.0,987.0333333333333,1242.6333333333334
676.0,985.5666666666667,1242.7333333333333
681.0,983.9333333333333,1242.4333333333334
686.0,982.3,1234.0666666666666
691.0,980.5666666666667,1255.2666666666667
696.0,978.9333333333333,1258.9666666666667
701.0,976.9333333333333,1302.5
706.0,975.1666666666666,1294.1666666666667
711.0,973.1666666666666,1308.8333333333333
716.0,971.1333333333333,1326.0
721.0,969.1333333333333,1330.4666666666667
726.0,967.2333333333333,1341.5333333333333
731.0,965.1,1353.0333333333333
736.0,962.9666666666667,1363.2666666666667
741.0,960.7666666666667,1389.5666666666666
746.0,958.3666666666667,1401.9
751.0,956.2333333333333,1416.2666666666667
756.0,953.8333333333334,1433.5333333333333
761.0,951.3333333333334,1445.4666666666667
766.0,948.8666666666667,1461.1333333333334
771.0,946.4666666666667,1475.2333333333333
776.0,943.9,1492.9666666666667
781.0,941.2333333333333,1516.4666666666667
786.0,938.6666666666666,1513.2333333333333
791.0,935.9333333333333,1535.4
796.0,933.3666666666667,1550.8333333333333
801.0,930.6333333333333,1556.7333333333333
806.0,927.8666666666667,1587.8333333333333
811.0,924.9333333333333,1627.3
816.0,922.1,1615.8333333333333
821.0,919.1,1643.6
826.0,916.1,1658.3333333333333
831.0,913.3,1660.9
836.0,910.3333333333334,1681.7
841.0,907.2666666666667,1704.3666666666666
846.0,904.3666666666667,1702.5
851.0,901.3333333333334,1722.9666666666667
856.0,898.3333333333334,1742.4333333333334
861.0,895.2666666666667,1758.3
866.0,892.2,1775.0333333333333
871.0,889.1333333333333,1780.7
876.0,885.9666666666667,1804.1666666666667
881.0,882.9,1812.6
886.0,879.7666666666667,1835.3666666666666
891.0,876.6666666666666,1856.1666666666667
896.0,873.5,1866.6
901.0,870.3333333333334,1887.8333333333333
906.0,867.1333333333333,1904.2666666666667
911.0,863.8333333333334,1926.1666666666667
916.0,860.6333333333333,1941.6
921.0,857.5666666666667,1945.7
926.0,854.3,1960.1666666666667
931.0,851.0666666666667,1977.4333333333334
936.0,847.9666666666667,2000.4
941.0,844.6333333333333,2029.3666666666666
946.0,841.4333333333333,2035.3
951.0,838.0666666666667,2054.133333333333
956.0,834.8,2066.0
961.0,831.7,2092.133333333333
966.0,828.3333333333334,2106.4
971.0,825.0333333333333,2122.766666666667
976.0,821.8,2138.5
981.0,818.5666666666667,2171.8333333333335
986.0,815.1666666666666,2195.8333333333335
991.0,811.8333333333334,2214.233333333333
996.0,808.4,2244.0333333333333
1001.0,805.1,2235.733333333333
1006.0,801.9,2261.0
1011.0,798.6,2272.0333333333333
1016.0,795.2,2285.733333333333
1021.0,792.0333333333333,2312.3333333333335
1026.0,788.7333333333333,2330.733333333333
1031.0,785.2666666666667,2384.4
1036.0,781.8666666666667,2391.9
1041.0,778.6333333333333,2399.5
1046.0,775.3666666666667,2405.4666666666667
1051.0,772.0,2440.4
1056.0,768.7333333333333,2457.366666666667
1061.0,765.4,2484.9666666666667
1066.0,762.2,2471.8
1071.0,758.8666666666667,2494.6
1076.0,755.7,2520.1
1081.0,752.4,2540.5666666666666
1086.0,749.2,2548.4666666666667
1091.0,746.0333333333333,2574.733333333333
1096.0,742.7666666666667,2611.3
1101.0,739.4666666666667,2621.766666666667
1106.0,736.3,2638.733333333333
1111.0,733.1666666666666,2637.9666666666667
1116.0,730.0333333333333,2662.5333333333333
1121.0,727.0,2673.3333333333335
1126.0,723.8,2705.1
1131.0,720.7,2707.9666666666667
1136.0,717.6333333333333,2738.233333333333
1141.0,714.4666666666667,2749.266666666667
1146.0,711.4,2779.5
1151.0,708.3333333333334,2808.766666666667
1156.0,705.2333333333333,2806.0666666666666
1161.0,702.1,2832.7
1166.0,699.1333333333333,2843.9
1171.0,695.9666666666667,2881.1
1176.0,693.0,2895.9333333333334
1181.0,689.9666666666667,2917.1666666666665
1186.0,686.9666666666667,2940.9666666666667
1191.0,683.9666666666667,2950.0666666666666
1196.0,680.9666666666667,2981.8
1201.0,678.1,3003.3
1206.0,675.1,3022.8
1211.0,672.0333333333333,3074.3333333333335
1216.0,669.1,3062.5333333333333
1221.0,666.2333333333333,3085.8
1226.0,663.1333333333333,3148.8333333333335
1231.0,660.3,3142.1
1236.0,657.4333333333333,3142.5333333333333
1241.0,654.5,3184.4666666666667
1246.0,651.6333333333333,3188.266666666667
1251.0,648.8,3217.6
1256.0,645.9666666666667,3223.9666666666667
1261.0,643.0333333333333,3250.5
1266.0,640.2333333333333,3267.7
1271.0,637.4666666666667,3311.7
