Entities,FPS,Frame Time (us)
636.0,1002.7,999.1666666666666
641.0,1002.6666666666666,998.8
646.0,1002.6666666666666,999.4666666666667
651.0,1002.5666666666667,998.2333333333333
656.0,1002.5333333333333,1000.4333333333333
661.0,1002.5,1002.8
666.0,1002.5333333333333,994.4666666666667
671.0,1002.5333333333333,997.7666666666667
676.0,1002.5333333333333,999.4666666666667
681.0,1002.5333333333333,999.8666666666667
686.0,1002.5333333333333,1000.6
691.0,1002.5,999.6333333333333
696.0,1002.4,1000.2666666666667
701.0,1002.4,997.8333333333334
706.0,1002.4333333333333,998.4666666666667
711.0,1002.2666666666667,1002.9666666666667
716.0,1002.2,999.6666666666666
721.0,1002.3,991.7
726.0,1002.2666666666667,999.5333333333333
731.0,1002.2333333333333,1002.6333333333333
736.0,1002.2333333333333,998.9333333333333
741.0,1002.1666666666666,1002.2333333333333
746.0,1002.2,1000.2666666666667
751.0,1002.2,997.3333333333334
756.0,1002.1,1003.6
761.0,1002.0666666666667,1001.7
766.0,1002.0333333333333,1002.4333333333333
771.0,1002.0333333333333,1000.2666666666667
776.0,1002.0333333333333,1001.0
781.0,1002.0333333333333,997.7
786.0,1002.0333333333333,998.2666666666667
791.0,1002.0,1003.7666666666667
796.0,1002.0333333333333,994.4666666666667
801.0,1002.0333333333333,999.5333333333333
806.0,1001.9666666666667,1003.3
811.0,1002.0,1001.3
816.0,1001.9666666666667,1001.8666666666667
821.0,1001.9333333333333,1005.3
826.0,1001.8666666666667,1002.7333333333333
831.0,1001.8666666666667,999.2
836.0,1001.7666666666667,1006.5
841.0,1001.7,1005.3333333333334
846.0,1001.6666666666666,1004.9333333333333
851.0,1001.5666666666667,1013.3
856.0,1001.5666666666667,998.8
861.0,1001.5333333333333,1002.1
866.0,1001.5333333333333,1007.5333333333333
871.0,1001.4666666666667,1008.4666666666667
876.0,1001.3333333333334,1009.9333333333333
881.0,1001.2666666666667,1011.5
886.0,1001.1666666666666,1011.2666666666667
891.0,1001.0333333333333,1034.4666666666667
896.0,1000.7333333333333,1023.9
901.0,1000.7,1019.5333333333333
906.0,1000.6,1027.0666666666666
911.0,1000.4666666666667,1018.4
916.0,999.6666666666666,1139.1333333333334
921.0,999.5,1042.2
926.0,999.2333333333333,1053.0333333333333
931.0,999.0,1046.2333333333333
936.0,998.6,1058.2666666666667
941.0,998.3333333333334,1051.6333333333334
946.0,998.1,1059.0666666666666
951.0,997.8666666666667,1058.5333333333333
956.0,997.4,1064.5
961.0,997.1,1077.1666666666667
966.0,996.7333333333333,1081.2
971.0,996.1333333333333,1089.2666666666667
976.0,995.7333333333333,1099.7333333333333
981.0,995.1333333333333,1107.8
986.0,994.6,1110.8
991.0,994.1333333333333,1120.9333333333334
996.0,993.4666666666667,1117.0333333333333
1001.0,992.9666666666667,1113.7
1006.0,992.3666666666667,1126.1
1011.0,991.7,1132.5333333333333
1016.0,991.1666666666666,1139.6
1021.0,990.4666666666667,1149.1666666666667
1026.0,989.4666666666667,1217.0666666666666
1031.0,988.5333333333333,1192.6666666666667
1036.0,987.6333333333333,1178.5333333333333
1041.0,986.9666666666667,1168.9666666666667
1046.0,986.3,1170.2666666666667
1051.0,985.3666666666667,1188.8
1056.0,984.6666666666666,1186.9
1061.0,983.8666666666667,1195.0
1066.0,983.0,1184.4666666666667
1071.0,982.1,1209.1666666666667
1076.0,981.2666666666667,1199.9666666666667
1081.0,980.4666666666667,1202.5
1086.0,979.6666666666666,1212.2
1091.0,978.7333333333333,1224.7666666666667
1096.0,977.8333333333334,1221.3333333333333
1101.0,976.9333333333333,1238.5
1106.0,976.0666666666667,1229.3666666666666
1111.0,975.1,1225.0333333333333
1116.0,974.2666666666667,1231.0
1121.0,973.3333333333334,1233.8333333333333
1126.0,972.4666666666667,1241.2666666666667
1131.0,971.5333333333333,1257.0666666666666
1136.0,970.5,1256.4333333333334
1141.0,969.5666666666667,1267.2666666666667
1146.0,968.5666666666667,1268.9333333333334
1151.0,967.5333333333333,1269.3666666666666
1156.0,966.5333333333333,1274.7333333333333
1161.0,965.4333333333333,1288.5666666666666
1166.0,964.4666666666667,1284.7333333333333
1171.0,963.4,1295.5333333333333
1176.0,962.4,1306.2
1181.0,961.3,1306.3666666666666
1186.0,960.2666666666667,1318.9333333333334
1191.0,959.2666666666667,1312.6333333333334
1196.0,958.1666666666666,1319.2666666666667
1201.0,957.0,1329.7
1206.0,955.8666666666667,1333.5333333333333
1211.0,954.7666666666667,1346.5666666666666
1216.0,953.5666666666667,1360.7666666666667
1221.0,952.4666666666667,1370.0333333333333
1226.0,951.2666666666667,1354.8333333333333
1231.0,950.0,1365.4
1236.0,948.8,1369.9333333333334
1241.0,947.7333333333333,1382.6333333333334
1246.0,946.5666666666667,1387.8
1251.0,945.3333333333334,1394.8333333333333
1256.0,944.1333333333333,1410.0333333333333
1261.0,942.7333333333333,1413.8
1266.0,941.5,1411.7666666666667
1271.0,940.3666666666667,1405.9
1276.0,939.1,1419.3666666666666
1281.0,937.8333333333334,1424.6333333333334
1286.0,936.5,1434.4333333333334
1291.0,935.3,1431.7
1296.0,934.1333333333333,1438.0
1301.0,932.9,1440.7333333333333
1306.0,931.4,1448.3333333333333
1311.0,930.1666666666666,1462.6666666666667
1316.0,928.9666666666667,1481.6
1321.0,927.4666666666667,1494.1
1326.0,926.1666666666666,1475.1666666666667
1331.0,924.8333333333334,1491.3333333333333
1336.0,923.5,1501.1666666666667
1341.0,922.1666666666666,1498.3333333333333
1346.0,920.8666666666667,1520.9333333333334
1351.0,919.3,1522.4666666666667
1356.0,918.1333333333333,1517.4
1361.0,916.6666666666666,1530.3666666666666
1366.0,915.2666666666667,1524.2
1371.0,913.3666666666667,1695.6
1376.0,912.0333333333333,1557.9
1381.0,910.7666666666667,1553.4333333333334
1386.0,909.3,1550.0
1391.0,908.0,1555.4666666666667
1396.0,906.5333333333333,1555.3
1401.0,905.2,1574.0
1406.0,903.7333333333333,1585.0333333333333
