Entities,FPS,Frame Time (us)
11.0,0.0,421.1666666666667
16.0,940.2,1290.8333333333333
21.0,994.1666666666666,842.1333333333333
26.0,1091.1,653.8666666666667
31.0,1057.6,1011.0333333333333
36.0,1041.9666666666667,1020.8
41.0,1044.3666666666666,938.2
46.0,1038.6,992.4666666666667
51.0,1033.2333333333333,1000.0
56.0,1029.3,1000.4333333333333
61.0,1026.4,997.6
66.0,1023.8666666666667,999.3666666666667
71.0,1022.0333333333333,996.1333333333333
76.0,1020.1333333333333,1000.1333333333333
81.0,1018.6333333333333,999.0
86.0,1017.2333333333333,1001.6666666666666
91.0,1016.5666666666667,993.5
96.0,1015.3333333333334,1002.7666666666667
101.0,1014.6,998.8333333333334
106.0,1013.8333333333334,995.3333333333334
111.0,1013.0333333333333,1001.1
116.0,1012.5333333333333,998.8666666666667
121.0,1011.9666666666667,998.7333333333333
126.0,1011.6333333333333,995.9666666666667
131.0,1011.0666666666667,998.0
136.0,1010.6,1000.9333333333333
141.0,1010.3,997.3666666666667
146.0,1009.9333333333333,999.3333333333334
151.0,1009.6333333333333,997.8
156.0,1009.3666666666667,997.8666666666667
161.0,1009.0666666666667,1001.6333333333333
166.0,1008.7,997.4666666666667
171.0,1008.5,997.9
176.0,1008.1333333333333,999.3666666666667
181.0,1008.0,998.7
186.0,1007.8333333333334,999.4333333333333
191.0,1007.6666666666666,998.0666666666667
196.0,1007.4333333333333,998.9333333333333
201.0,1007.2,999.0
206.0,1007.0,1000.5333333333333
211.0,1006.8666666666667,997.6666666666666
216.0,1006.7333333333333,998.3333333333334
221.0,1006.5666666666667,999.5
226.0,1006.5,999.3666666666667
231.0,1006.4666666666667,997.3333333333334
236.0,1006.3333333333334,998.3
241.0,1006.2333333333333,998.9
246.0,1006.0666666666667,998.7666666666667
251.0,1005.9,1003.6
256.0,1005.7333333333333,996.3333333333334
261.0,1005.5333333333333,997.4333333333333
266.0,1005.2666666666667,1012.0
271.0,1005.2,990.8
276.0,1005.1666666666666,1000.8333333333334
281.0,1005.0333333333333,1005.9333333333333
286.0,1004.7333333333333,1010.6666666666666
291.0,1004.5666666666667,1003.8333333333334
296.0,1004.4333333333333,1001.6666666666666
301.0,1004.2666666666667,1002.9333333333333
306.0,1003.8666666666667,1020.2
311.0,1003.0,1045.1333333333334
316.0,1001.9666666666667,1064.6666666666667
321.0,1000.2,1100.3333333333333
326.0,998.1666666666666,1128.0333333333333
331.0,995.7,1159.3
336.0,992.8666666666667,1192.0333333333333
341.0,989.8333333333334,1212.3
346.0,986.3,1248.7666666666667
351.0,982.6333333333333,1278.2333333333333
356.0,978.4,1318.7
361.0,973.8,1351.0333333333333
366.0,969.2666666666667,1368.1333333333334
371.0,964.5,1398.6333333333334
376.0,959.4,1437.7666666666667
381.0,954.1333333333333,1467.4666666666667
386.0,948.4666666666667,1509.7666666666667
391.0,942.8333333333334,1544.9
396.0,936.7333333333333,1597.2333333333333
401.0,930.5333333333333,1619.5
406.0,924.1,1665.1333333333334
411.0,917.5,1702.8
416.0,910.9333333333333,1725.3
421.0,904.0666666666667,1766.3
426.0,897.4333333333333,1794.6
431.0,890.5333333333333,1837.9
436.0,883.5333333333333,1885.3333333333333
441.0,876.5,1918.8333333333333
446.0,869.2,1955.6666666666667
451.0,861.8333333333334,2007.9
456.0,854.4,2056.9333333333334
461.0,847.1333333333333,2081.1
466.0,839.9333333333333,2109.5
471.0,832.5666666666667,2164.5
476.0,825.2,2189.9333333333334
481.0,817.6333333333333,2243.5
486.0,810.3666666666667,2273.0333333333333
491.0,802.9333333333333,2316.5
496.0,795.6,2370.0666666666666
501.0,788.3,2401.8
506.0,780.8333333333334,2446.9
511.0,773.5666666666667,2488.3333333333335
516.0,766.3666666666667,2538.4
521.0,759.0,2595.3333333333335
526.0,751.5333333333333,2638.4333333333334
531.0,744.3666666666667,2669.8
536.0,737.1666666666666,2708.0666666666666
541.0,730.0666666666667,2761.733333333333
546.0,723.0,2805.2
551.0,715.9,2853.6666666666665
556.0,708.8333333333334,2914.5333333333333
561.0,701.8666666666667,2954.3333333333335
566.0,694.9333333333333,3014.733333333333
571.0,687.9,3063.733333333333
576.0,681.1333333333333,3101.3333333333335
581.0,674.2666666666667,3163.233333333333
586.0,667.4333333333333,3211.0666666666666
591.0,660.7666666666667,3248.6666666666665
596.0,654.1,3325.233333333333
601.0,647.2666666666667,3384.366666666667
606.0,640.9,3419.266666666667
611.0,634.3333333333334,3471.0
616.0,628.0666666666667,3515.4
621.0,621.6,3572.5333333333333
626.0,615.3,3633.2
631.0,609.1333333333333,3678.5
636.0,602.9,3737.9333333333334
641.0,596.8666666666667,3801.9333333333334
646.0,590.7,3851.1666666666665
651.0,584.7666666666667,3906.233333333333
656.0,578.9,3939.5666666666666
661.0,573.0,4014.4666666666667
666.0,567.3333333333334,4058.266666666667
671.0,561.5666666666667,4112.666666666667
676.0,556.0,4179.9
681.0,550.4,4230.133333333333
686.0,544.9,4301.266666666666
691.0,539.4,4358.366666666667
696.0,533.9666666666667,4427.466666666666
701.0,528.6333333333333,4490.366666666667
706.0,523.3,4563.233333333334
711.0,518.1,4598.766666666666
716.0,512.8666666666667,4684.366666666667
721.0,507.73333333333335,4737.933333333333
726.0,502.6666666666667,4778.3
731.0,497.76666666666665,4854.733333333334
736.0,492.8333333333333,4906.366666666667
741.0,487.8666666666667,4975.766666666666
746.0,483.1666666666667,5040.066666666667
751.0,478.3666666666667,5105.733333333334
756.0,473.6666666666667,5167.833333333333
761.0,469.06666666666666,5230.433333333333
766.0,464.43333333333334,5294.133333333333
771.0,459.93333333333334,5348.8
776.0,455.53333333333336,5418.9
781.0,451.1666666666667,5481.233333333334
786.0,446.76666666666665,5553.166666666667
791.0,442.5,5612.533333333334
796.0,438.3,5684.666666666667
801.0,433.96666666666664,5750.8
806.0,429.9,5829.866666666667
811.0,425.8666666666667,5889.433333333333
816.0,421.8666666666667,5964.633333333333
821.0,417.73333333333335,6022.8
826.0,413.8,6097.333333333333
831.0,409.96666666666664,6170.866666666667
836.0,406.1333333333333,6246.266666666666
841.0,402.26666666666665,6354.733333333334
846.0,398.43333333333334,6401.133333333333
851.0,394.76666666666665,6468.1
856.0,391.1333333333333,6544.333333333333
861.0,387.46666666666664,6615.966666666666
866.0,383.8333333333333,6695.0
871.0,380.3,6774.733333333334
876.0,376.8333333333333,6836.3
881.0,373.3333333333333,6906.333333333333
886.0,370.0,6981.266666666666
891.0,366.56666666666666,7058.566666666667
896.0,363.3,7157.7
901.0,359.96666666666664,7226.066666666667
906.0,356.6333333333333,7288.866666666667
911.0,353.46666666666664,7374.1
916.0,350.3333333333333,7476.266666666666
921.0,347.1333333333333,7546.833333333333
926.0,344.03333333333336,7606.233333333334
931.0,341.0,7672.733333333334
936.0,337.9,7738.6
941.0,334.93333333333334,7828.8
946.0,332.06666666666666,7922.666666666667
951.0,329.1666666666667,7984.633333333333
956.0,326.26666666666665,8055.9
961.0,323.46666666666664,8137.666666666667
966.0,320.7,8213.633333333333
971.0,317.9,8283.166666666666
976.0,315.26666666666665,8362.266666666666
981.0,312.5,8456.9
986.0,309.8,8522.566666666668
991.0,307.3,8631.066666666668
996.0,304.53333333333336,8712.3
1001.0,302.03333333333336,8779.7
1006.0,299.46666666666664,8866.233333333334
1011.0,296.96666666666664,8960.5
1016.0,294.5,9054.0
1021.0,291.93333333333334,9153.066666666668
1026.0,289.6333333333333,9212.066666666668
1031.0,287.23333333333335,9328.066666666668
1036.0,284.9,9421.533333333333
1041.0,282.5,9533.466666666667
1046.0,280.03333333333336,9644.333333333334
1051.0,277.8666666666667,9700.4
1056.0,275.6666666666667,9782.833333333334
1061.0,273.23333333333335,9869.233333333334
1066.0,271.06666666666666,9956.7
1071.0,268.9,10045.6
1076.0,266.73333333333335,10148.9
1081.0,264.73333333333335,10239.633333333333
1086.0,262.5,10314.166666666666
1091.0,260.23333333333335,10416.166666666666
1096.0,258.23333333333335,10525.7
1101.0,256.1666666666667,10639.9
1106.0,254.16666666666666,10692.566666666668
1111.0,252.13333333333333,10760.933333333332
1116.0,250.13333333333333,10841.066666666668
1121.0,248.13333333333333,10928.433333333332
1126.0,246.16666666666666,11036.2
1131.0,244.26666666666668,11139.366666666667
1136.0,242.46666666666667,11206.433333333332
1141.0,240.73333333333332,11325.6
1146.0,238.93333333333334,11395.7
1151.0,237.1,11497.433333333332
1156.0,235.13333333333333,11594.866666666667
1161.0,233.33333333333334,11676.233333333334
1166.0,230.4,11791.966666666667
1171.0,224.26666666666668,11886.533333333333
1176.0,213.33333333333334,11975.033333333333
1181.0,202.1,12071.933333333332
1186.0,190.93333333333334,12190.433333333332
1191.0,180.0,12270.0
1196.0,169.9,12413.666666666666
1201.0,161.83333333333334,12467.633333333333
1206.0,155.36666666666667,12592.766666666666
1211.0,149.86666666666667,12723.9
1216.0,144.96666666666667,12787.366666666667
1221.0,140.73333333333332,12883.033333333333
1226.0,136.86666666666667,12993.7
1231.0,133.3,13112.133333333333
1236.0,129.96666666666667,13202.233333333334
1241.0,127.1,13308.133333333333
1246.0,124.2,13404.566666666668
1251.0,121.53333333333333,13493.2
1256.0,119.13333333333334,13598.533333333333
1261.0,116.56666666666666,13745.266666666666
1266.0,114.43333333333334,13837.4
1271.0,112.4,13929.7
1276.0,110.43333333333334,14050.966666666667
1281.0,108.5,14141.633333333333
1286.0,106.6,14248.466666666667
1291.0,104.8,14346.933333333332
1296.0,103.23333333333333,14439.933333333332
1301.0,101.56666666666666,14537.066666666668
1306.0,100.03333333333333,14646.433333333332
1311.0,98.56666666666666,14740.633333333333
1316.0,97.03333333333333,14824.166666666666
1321.0,95.7,14919.433333333332
1326.0,94.46666666666667,15015.3
1331.0,93.03333333333333,15099.166666666666
1336.0,91.76666666666667,15222.6
1341.0,90.63333333333334,15315.533333333333
1346.0,89.5,15406.166666666666
1351.0,88.4,15505.433333333332
1356.0,87.2,15622.866666666667
1361.0,86.13333333333334,15719.833333333334
1366.0,85.1,15839.633333333333
1371.0,84.06666666666666,15985.866666666667
1376.0,83.06666666666666,16070.466666666667
1381.0,82.1,16162.666666666666
1386.0,81.13333333333334,16248.1
1391.0,80.2,16344.133333333333
1396.0,79.26666666666667,16457.866666666665
1401.0,78.46666666666667,16610.833333333332
1406.0,77.6,16679.266666666666
1411.0,76.83333333333333,16783.966666666667
1416.0,76.03333333333333,16898.133333333335
1421.0,75.1,17025.4
1426.0,74.36666666666666,17153.433333333334
1431.0,73.76666666666667,17266.5
1436.0,72.93333333333334,17389.0
1441.0,72.13333333333334,17519.266666666666
1446.0,71.53333333333333,17617.433333333334
1451.0,70.83333333333333,17750.266666666666
1456.0,70.06666666666666,17848.933333333334
1461.0,69.46666666666667,17988.0
1466.0,68.8,18091.966666666667
1471.0,68.03333333333333,18252.966666666667
1476.0,67.5,18333.033333333333
1481.0,66.8,18463.033333333333
1486.0,66.2,18652.033333333333
1491.0,65.73333333333333,18784.733333333334
1496.0,64.93333333333334,18890.833333333332
1501.0,64.46666666666667,19025.4
